90.0, 0.9998608072416098
90.0, 0.9999999999950069
90.0, 0.9999999998777728
90.0, 1.0
90.0, 0.9999999999484809
90.0, 0.9999999999827861
90.0, 0.9999999999008352
90.0, 0.9999999999578152
90.0, 1.0
90.0, 0.9999999994679573
90.0, 0.9999999997322474
90.0, 0.9999999999567724
90.0, 0.999999999433045
90.0, 0.9999999999999487
90.0, 0.9999999997787756
90.0, 0.9999999999237995
90.0, 0.9999999999601992
90.0, 0.9999999999205142
90.0, 0.9999999999823715
90.0, 0.9999999994679573
90.0, 0.999999999964759
90.0, 0.9999999999978456
90.0, 1.0
90.0, 1.0
90.0, 1.0
90.0, 0.9999999999989577
90.0, 0.9999999999448554
90.0, 1.0
90.0, 0.9999999998585198
90.0, 1.0
90.0, 1.0
90.0, 1.0
90.0, 0.9999999999994772
90.0, 0.9999999999174155
90.0, 1.0
90.0, 1.0
90.0, 0.9999999999989577
90.0, 0.9999999999287992
90.0, 1.0
90.0, 0.9999999999137357
90.0, 0.999999999985908
90.0, 0.9999999999479704
90.0, 0.999999999964759
90.0, 0.9999999999553618
90.0, 1.0
90.0, 0.999999999992113
90.0, 1.0
90.0, 1.0
90.0, 0.9999999999833986
90.0, 0.9999999999137357
90.0, 0.9999999984151569
90.0, 0.9999999999978456
90.0, 0.9999999999996705
90.0, 0.9999999997073192
90.0, 1.0
90.0, 1.0
90.0, 1.0
90.0, 1.0
90.0, 0.9999999999862944
90.0, 0.999999999996334
90.0, 0.9999999998917357
90.0, 1.0
90.0, 0.9999999999991732
90.0, 0.9999999999978456
90.0, 0.999999999999877
90.0, 0.9999999999901182
90.0, 0.9999999999986806
90.0, 0.9999999999533494
90.0, 0.9999999999991732
90.0, 0.999999999996334
90.0, 0.9999999999137357
90.0, 0.999999999999312
90.0, 1.0
90.0, 1.0
90.0, 0.9999999999978456
90.0, 0.9999999999470455
90.0, 1.0
90.0, 1.0
90.0, 1.0
90.0, 1.0
90.0, 1.0
90.0, 1.0
90.0, 1.0
90.0, 0.999999999993318
90.0, 0.9999999999745712
90.0, 0.9999999999767747
90.0, 0.9999999999978456
90.0, 0.9999999999994772
90.0, 0.9999999999690417
90.0, 0.9999999999862944
90.0, 0.9999999998756824
90.0, 1.0
90.0, 0.9999999998258158
90.0, 0.999999999964759
90.0, 0.9999999998585198
90.0, 0.9999999999095353
90.0, 0.9999999999205142
90.0, 0.9999999997787756
90.0, 0.9999999999885558
90.0, 0.9999999997442955
90.0, 0.9999999999403422
90.0, 0.9999999999788785
90.0, 0.999999999999364
90.0, 0.9999999999205142
90.0, 0.9999999970440973
90.0, 0.9999999999996705
90.0, 1.0
90.0, 0.9999999999332396
90.0, 0.9999999999958937
90.0, 1.0
90.0, 0.9999999999988
90.0, 0.999999999988913
90.0, 0.9999999999802253
90.0, 0.999999999988913
90.0, 1.0
90.0, 0.9999999999994772
90.0, 0.999999999993318
90.0, 0.9999999999978456
90.0, 0.9999999999912542
90.0, 0.9999999999553618
90.0, 0.9999999999989577
90.0, 1.0
90.0, 0.9999999999924675
90.0, 1.0
90.0, 0.9999999999767747
90.0, 0.9999999999978456
90.0, 0.9999999999912542
90.0, 0.9999999996258787
90.0, 0.9999999999730469
90.0, 0.9999999999951045
90.0, 1.0
90.0, 1.0
90.0, 1.0
90.0, 0.9999999999994772
90.0, 0.9999999999745712
90.0, 0.9999999999802253
90.0, 0.9999999999730469
90.0, 0.999999999964759
90.0, 0.999999999964759
90.0, 0.9999999998402479
90.0, 0.99999999999165
90.0, 0.9999999999205142
90.0, 0.9999999999862944
90.0, 0.999999999667847
90.0, 0.9999999999862944
90.0, 1.0
90.0, 0.999999999996334
90.0, 1.0
90.0, 0.999999999964759
90.0, 1.0
90.0, 0.9999999999767747
90.0, 1.0
90.0, 0.9999999999767747
90.0, 1.0
90.0, 0.9999999999592538
90.0, 1.0
90.0, 0.9999999999827861
90.0, 0.999999999964759
90.0, 0.9999999999767747
90.0, 1.0
90.0, 1.0
90.0, 0.9999999999502474
90.0, 1.0
90.0, 0.9999999999684468
90.0, 0.9999999997787756
90.0, 1.0
90.0, 0.9999999999991732
90.0, 0.9999999999996705
90.0, 1.0
90.0, 0.9999999999978456
90.0, 0.9999999999978456
90.0, 0.9999999999332396
90.0, 0.9999999997073192
90.0, 0.999999999964759
90.0, 0.999999999964759
90.0, 1.0
90.0, 1.0
90.0, 0.9999999999978456
90.0, 1.0
90.0, 0.9999999997618475
90.0, 1.0
90.0, 1.0
90.0, 1.0
90.0, 0.9999999999997745
90.0, 1.0
90.0, 0.9999999999994772
90.0, 1.0
90.0, 0.9999999999994772
90.0, 0.9999999999802253
90.0, 0.9999999999448554
90.0, 0.9999999999578152
90.0, 0.9999999999802253
90.0, 0.9999999999951045
90.0, 1.0
90.0, 0.9999999999553618
90.0, 0.9999999999978456
90.0, 1.0
90.0, 1.0
90.0, 1.0
90.0, 1.0
90.0, 1.0
90.0, 1.0
90.0, 0.999999999964759
90.0, 1.0
90.0, 0.999999999964759
90.0, 0.9999999999901182
90.0, 1.0
90.0, 0.9999999999137357
90.0, 1.0
90.0, 0.9999999999994772
90.0, 0.999999999999877
