47.0, 0.9965158791252965
47.0, 0.9920193253584227
47.0, 0.9976999815440057
47.0, 0.933006353062991
47.0, 0.9359878285909289
47.0, 0.9999918578291749
47.0, 0.9999257820099414
47.0, 1.0
47.0, 0.93034637507005
47.0, 0.9304058219585479
47.0, 0.9302677185279316
47.0, 0.9303635355619565
47.0, 0.9303523822596339
47.0, 0.9295552523322106
47.0, 0.9299887487121706
47.0, 0.9303611386285606
47.0, 0.9294984442548628
47.0, 0.9304364816541254
47.0, 0.9300653474092289
47.0, 0.9303061488952008
47.0, 0.9303669664453739
47.0, 0.930299907804891
47.0, 0.9304044182691088
47.0, 0.9295554077195026
47.0, 0.930374763715509
47.0, 0.9304330546417819
47.0, 0.9304368385513134
47.0, 0.9304372294403365
47.0, 0.9304376077158122
47.0, 0.9304349005018796
47.0, 0.9303417644029537
47.0, 0.930437719839935
47.0, 0.9301975671363301
47.0, 0.930437639897688
47.0, 0.9304368086964494
47.0, 0.9304370033743473
47.0, 0.9304364100155976
47.0, 0.9292012931300927
47.0, 0.9304374313007167
47.0, 0.9304376014772509
47.0, 0.930435050505722
47.0, 0.9292544403405433
47.0, 0.9304375079823578
47.0, 0.9302894208644457
47.0, 0.9298145881965374
47.0, 0.9303459911828948
47.0, 0.9303753774983196
47.0, 0.9303595816365432
47.0, 0.9304370556525766
47.0, 0.9304209544961435
47.0, 0.9304374659208131
47.0, 0.9304377121248382
47.0, 0.9304068641102042
47.0, 0.9302894592852107
47.0, 0.9249711624765532
47.0, 0.930432267166198
47.0, 0.93043655901536
47.0, 0.9299474439502494
47.0, 0.9304371898652318
47.0, 0.9304372946987757
47.0, 0.9304361297704616
47.0, 0.9304376138119917
47.0, 0.930412453573517
47.0, 0.9304301534518818
47.0, 0.930253048254486
47.0, 0.9304373169250776
47.0, 0.9304356296197032
47.0, 0.9304331905293345
47.0, 0.930437145073366
47.0, 0.9304188838281342
47.0, 0.9304339304855104
47.0, 0.9303556804142882
47.0, 0.930434692065762
47.0, 0.9304299002823331
47.0, 0.9302896366615137
47.0, 0.9304347760997845
47.0, 0.9304364513053023
47.0, 0.9304364514082778
47.0, 0.9304324292916817
47.0, 0.9303445870550069
47.0, 0.9304369632437267
47.0, 0.9304377649729016
47.0, 0.9304380396241043
47.0, 0.9304377680177449
47.0, 0.9304374514793584
47.0, 0.93043659703635
47.0, 0.930436087582601
47.0, 0.9304246523940877
47.0, 0.9303917972022819
47.0, 0.9303958911553483
47.0, 0.9304330660812339
47.0, 0.9304363609482476
47.0, 0.9303820467063111
47.0, 0.9301155136180076
47.0, 0.9302261879987408
47.0, 0.9304367368456135
47.0, 0.9301426346080883
47.0, 0.9303753901935282
47.0, 0.9301975301653337
47.0, 0.9302820132567156
47.0, 0.9303007855924496
47.0, 0.9300656972502087
47.0, 0.9304156702978077
47.0, 0.9300086946700077
47.0, 0.930333813937515
47.0, 0.930399231134854
47.0, 0.9304348050383465
47.0, 0.9303009284818856
47.0, 0.9219831221713466
47.0, 0.9304364303897917
47.0, 0.9304363670963101
47.0, 0.9303223605782109
47.0, 0.9304282139444819
47.0, 0.9304358481953936
47.0, 0.9304342122340677
47.0, 0.9304162976539877
47.0, 0.9304018611649402
47.0, 0.930416607735568
47.0, 0.9304379520773349
47.0, 0.9304363669968451
47.0, 0.9304245078128995
47.0, 0.9304332327443992
47.0, 0.9304210416948713
47.0, 0.930359467956916
47.0, 0.9304348615234397
